timestamp,x1,x2,e,goal_x2
1731575424.253988,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-7.0,0.0,1.0,1.0,0.1293084817312864,0.0
1731575424.996812,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-7.0,0.0,1.0,1.0,0.1293084817312864,0.0
1731575426.0208025,10.000000451236428,1.000685562825193,0.0,0.0,1.055706860136677,0.9857840168493194,0.12930848566007766,0.0,-6.9442935910997505,-0.014901545975873565,1.0569999449932779,0.9857840168493194,0.2540729538719258,0.00027527089794131016
1731575427.009115,10.000000472275543,1.0007092875491688,0.0,0.0,1.1416447592740442,0.9814635854828175,0.12930848448479454,1.734723475976807e-18,-6.858355713001499,-0.019245702066351233,1.1429378441188922,0.9814635854828175,0.2524854532228626,0.0003555189305789387
1731575427.829885,10.000000487786835,1.0007297052439654,0.0,0.0,1.306667238346345,0.9764346846716387,0.25407297626567704,0.0002752681141504863,-6.6933332494404905,-0.024295020572326687,1.3092079681090016,0.9764374373527802,0.370810093893206,0.0007165787258579821
1731575428.7625816,10.000000509654104,1.0007512620607333,0.0,0.0,1.4950154690943493,0.9719209005619279,0.2524864797086142,0.00035549346388322883,-6.504985040559754,-0.028830361498805357,1.4975403338914355,0.9719244554965668,0.3657874340798808,0.0008784030458209392
1731575429.6991503,10.00000052760105,1.0007713368271003,0.0,0.0,1.761687960810364,0.9681129941609183,0.37081049756013884,0.0007182074352143422,-6.238312566790686,-0.03265834266618195,1.7653960657859653,0.9681201762352705,0.4759689269836441,0.0013019703481585662
1731575430.3106847,10.343500090203756,1.000776342277605,0.500000027188298,0.0,2.005220119821493,0.9657150316598874,0.36578756923686284,0.0008787148685679338,-6.338279970382263,-0.03506131061771767,2.0088779955138616,0.965723818808573,0.4865206077725926,0.0015025038996125555
1731575430.9522293,10.606703489674667,1.0007835003537835,0.49999997134542673,0.0,2.247273367758684,0.9639216700110149,0.475968955217755,0.0013020427178911456,-6.359430121915983,-0.036861830342768576,2.2520330573108613,0.9639346904381938,0.594097650782514,0.0019475848580718892
1731575431.7279775,10.905585571240989,1.0007936397768034,0.5000000184302239,0.0,2.5316979950846696,0.9622828501316596,0.48652058281485405,0.0015006269134532155,-6.373887576156319,-0.03851078964514376,2.536563200912818,0.9622978564007941,0.6046295240350059,0.002171231607507063
1731575432.6968257,11.311539738505433,1.0008110228817617,0.500000014966232,0.0,3.0177092280100193,0.9598656785142262,0.5940976275338435,0.0019466946714612084,-6.293830510495413,-0.0409453443675355,3.023650204285358,0.9598851454609408,0.7078034560284342,0.0026501466402556826
1731575433.5472283,10.923429536107909,1.000809120525512,-0.49999999926840005,0.0,3.561689908752891,0.9575709598032892,0.6046295465142586,0.002171255377404046,-5.361739627355018,-0.04323816072222286,3.5677362042180336,0.9575926723570632,0.6736480895354233,0.0029109575250083433
1731575434.371969,10.5397842473603,1.0008093635729443,-0.5000000275548471,0.0,4.113537135655309,0.955453874317256,0.7078036653835659,0.002649980497558803,-4.426247111704991,-0.04535548925568822,4.120615172309145,0.9554803741222316,0.7567366276152585,0.00341578219549777
1731575435.2169316,10.151681996348334,1.0008128661964986,-0.5000000229320861,0.0,4.655908942764873,0.9529650837445722,0.6736480414463595,0.002910950315787114,-3.49577305358346,-0.047847782451926335,4.662645423179337,0.95299419324773,0.7063211373874446,0.0037156973541843854
1731575435.798138,9.78588002357505,1.0008192698210243,-0.5000000001838237,0.0,5.216650671965426,0.9501881822553159,0.7567367615218448,0.003415560078585081,-2.569229351609624,-0.050631087565708444,5.224218039580644,0.9502223378561018,0.7700355640219918,0.004258005395561026
